# diffReps version: 1.55.4
## Parameter Settings ##
# Treatment files: output/filtered/DKO_CTCF_rep1.04_rm.bam.bed	output/filtered/DKO_CTCF_rep2.04_rm.bam.bed
# Control files: output/filtered/HCT116_CTCF_rep1.04_rm.bam.bed	output/filtered/HCT116_CTCF_rep2.04_rm.bam.bed	output/filtered/HCT116_CTCF_rep3.04_rm.bam.bed
# Treatment background: None Specified
# Control background: None Specified
# Output file: output/diffreps/report_win200_p0.0001.txt
# Statistical Test: Negative Binomial
# Use robust estimation: yes
# Number of deviation cutoff: 2
# Alpha in right-trimmed mean: 0.05
# P-value cutoff: 0.0001
# Window size: 200
# Step size: 20
# Gap size: 0
# Fragment size: 115
# Number of processors used: 20
# Full command used: /cm/shared/apps/perl5/bin/diffReps.pl --control output/filtered/HCT116_CTCF_rep1.04_rm.bam.bed output/filtered/HCT116_CTCF_rep2.04_rm.bam.bed output/filtered/HCT116_CTCF_rep3.04_rm.bam.bed --treatment output/filtered/DKO_CTCF_rep1.04_rm.bam.bed output/filtered/DKO_CTCF_rep2.04_rm.bam.bed --report output/diffreps/report_win200_p0.0001.txt --gname hg19 --meth nb --frag 115 --nproc 20 --window 200 --pval 0.0001 --noanno --nohs
# Split BED files done in 51 seconds.
# Estimate mean and deviation for read counts done in 232 seconds
## Important values estimated from data ##
# Read count statistics based on bin size: 200
# Treatment count mean: 0.43	0.34
# Control count mean: 0.55	0.61	0.39
# Treatment count deviation: 0.64	0.51
# Control count deviation: 0.82	0.90	0.57
# Treatment normalization constant: 0.85	0.73
# Control normalization constant: 1.10	1.70	0.92
## FDR control information ##
# Genome coverage for windows that passed cutoff: 179675820
# N used in BH adjustment: 898379
# Detecting differential sites done in 368 seconds
Chrom	Start	End	Length	Treatment.cnt	Control.cnt	Treatment.avg	Control.avg	Treatment.enr	Control.enr	Event	log2FC	pval	padj	winSta	winEnd	winFC	winP	winQ
chr2	78204921	78205240	320	17.62;9.64	0.91;1.17;6.54	13.63	2.87	NA	NA	Up	2.25	4.49046315380522e-05	0.00428189077566941	78205001	78205200	3.40	4.56342062883496e-07	7.97573892669049e-05
chr2	78658341	78658700	360	22.32;11.01	2.73;1.76;6.54	16.66	3.68	NA	NA	Up	2.18	4.51565085179127e-07	9.41900602874712e-05	78658401	78658600	3.19	1.23541696521127e-07	2.57630607657737e-05
chr2	78692921	78693120	200	8.22;8.26	0.00;1.76;1.09	8.24	0.95	NA	NA	Up	3.12	7.09191540328796e-05	0.00586896582775787	78692921	78693120	3.12	7.09191540328796e-05	0.00540439329933637
chr2	78769081	78769580	500	30.54;30.28	2.73;1.17;4.36	30.41	2.75	NA	NA	Up	3.46	3.70278977676873e-09	5.31346665978693e-06	78769221	78769420	3.88	5.13209039128749e-09	2.83803612550697e-06
chr2	78900121	78900480	360	49.33;61.95	17.30;18.78;30.52	55.64	22.20	NA	NA	Up	1.33	2.46368022124251e-06	0.000399876887710862	78900181	78900380	1.39	1.2130196145721e-07	2.5315702814059e-05
chr2	79006181	79006660	480	38.76;37.17	0.91;1.17;0.00	37.96	0.69	NA	NA	Up	5.77	1.27638166281512e-09	5.31346665978693e-06	79006341	79006540	7.42	1.61804139095937e-09	2.83803612550697e-06
chr2	79088781	79089000	220	30.54;30.28	11.83;11.15;16.35	30.41	13.11	NA	NA	Up	1.21	3.17028751824538e-05	0.00325016516073692	79088801	79089000	1.22	4.10438516520793e-05	0.00359700852632362
chr2	79206701	79206920	220	18.79;22.03	6.37;5.28;9.81	20.41	7.15	NA	NA	Up	1.51	1.32626484620409e-05	0.00161164410424453	79206721	79206920	1.51	1.32626484620409e-05	0.00140043310562762
chr2	79219481	79219940	460	34.06;31.66	0.00;4.11;7.63	32.86	3.91	NA	NA	Up	3.07	2.86715818867876e-09	5.31346665978693e-06	79219641	79219840	3.41	2.10454058510474e-09	2.83803612550697e-06
chr2	79221941	79222300	360	16.44;8.26	1.82;2.35;2.18	12.35	2.12	NA	NA	Up	2.55	8.1959068582514e-06	0.00109568907848349	79221961	79222160	5.84	2.63332158234417e-08	7.0366472630124e-06
chr2	79226601	79226800	200	19.97;15.14	6.37;5.28;4.36	17.55	5.34	NA	NA	Up	1.72	3.16029452524771e-05	0.00324399249919734	79226601	79226800	1.72	3.16029452524771e-05	0.00290836123263421
chr2	79267121	79267360	240	5.87;6.88	0.00;0.59;0.00	6.38	0.20	NA	NA	Up	5.03	3.63323205641389e-05	0.0036346546048054	79267121	79267320	5.03	3.63323205641389e-05	0.00326395690488524
chr2	79268041	79268380	340	35.24;46.80	4.55;3.52;22.89	41.02	10.32	NA	NA	Up	1.99	0.000111042266299957	0.00836124718433402	79268061	79268260	2.47	5.06178834989521e-07	8.63868608660811e-05
chr2	79332461	79332680	220	10.57;4.13	0.00;0.00;3.27	7.35	1.09	NA	NA	Up	2.75	3.58247019381478e-05	0.00361457321456551	79332461	79332660	2.75	3.58247019381478e-05	0.0032542123258333
chr2	79450701	79451080	380	15.27;11.01	0.91;0.59;5.45	13.14	2.32	NA	NA	Up	2.50	1.07998063251059e-06	0.000198818016527506	79450841	79451040	3.20	2.40332427541195e-07	4.55601616210236e-05
chr2	79462241	79462660	420	29.36;33.04	4.55;1.76;5.45	31.20	3.92	NA	NA	Up	2.99	7.76430348499067e-09	5.52339162786914e-06	79462281	79462480	4.08	3.63720758668423e-09	2.83803612550697e-06
chr2	79502321	79502740	420	17.62;20.65	0.91;3.52;3.27	19.13	2.57	NA	NA	Up	2.90	5.44433055559741e-09	5.31346665978693e-06	79502401	79502600	3.33	5.3856245113275e-09	2.83803612550697e-06
chr2	79505001	79505200	200	8.22;5.51	0.00;1.17;0.00	6.86	0.39	NA	NA	Up	4.13	1.03660282977902e-05	0.00132092004830196	79505001	79505200	4.13	1.03660282977902e-05	0.00113456017782332
chr2	79621141	79621340	200	9.40;2.75	0.91;0.00;0.00	6.07	0.30	NA	NA	Up	4.32	3.78076179852802e-05	0.0037312501414916	79621141	79621340	4.32	3.78076179852802e-05	0.00335263745316337
chr2	79739821	79740340	520	45.81;55.06	0.00;0.00;0.00	50.43	0.00	NA	NA	Up	inf	3.66199253174451e-08	1.38171238499626e-05	79739981	79740180	inf	1.6083204103421e-09	2.83803612550697e-06
chr2	79757541	79757940	400	21.14;16.52	0.00;2.35;3.27	18.83	1.87	NA	NA	Up	3.33	5.61333330241878e-09	5.31346665978693e-06	79757601	79757800	3.77	7.5163026425479e-09	3.02457053675153e-06
chr2	79897321	79897780	460	31.71;31.66	0.91;1.17;2.18	31.69	1.42	NA	NA	Up	4.48	3.25121023408612e-09	5.31346665978693e-06	79897461	79897660	4.53	2.83087174941311e-09	2.83803612550697e-06
chr2	80082481	80082940	460	38.76;38.54	0.91;2.93;5.45	38.65	3.10	NA	NA	Up	3.64	2.52847580556513e-09	5.31346665978693e-06	80082601	80082800	4.16	2.24217669616856e-09	2.83803612550697e-06
chr2	80137861	80138240	380	15.27;15.14	0.91;1.17;5.45	15.21	2.51	NA	NA	Up	2.60	6.42773835413338e-08	1.9984257195299e-05	80137941	80138140	2.99	3.0183532600936e-07	5.57947568611035e-05
chr2	81195581	81195860	280	14.09;20.65	2.73;6.46;5.45	17.37	4.88	NA	NA	Up	1.83	5.74227055305314e-05	0.00502996809397555	81195581	81195780	2.24	5.51001468053984e-05	0.00441954634938251
chr2	81601801	81602000	200	5.87;6.88	0.91;0.00;2.18	6.38	1.03	NA	NA	Up	2.63	8.44754776230603e-05	0.00660323632746257	81601801	81602000	2.63	8.44754776230603e-05	0.00617401522221992
chr2	81937141	81937360	220	4.70;6.88	0.00;0.00;0.00	5.79	0.00	NA	NA	Up	inf	1.57117965086464e-05	0.00183432723010283	81937141	81937340	inf	1.57117965086464e-05	0.00159800158900048
chr2	82571761	82572200	440	31.71;24.78	0.91;3.52;6.54	28.25	3.66	NA	NA	Up	2.95	9.92100387215726e-09	5.99624056507806e-06	82571901	82572100	3.09	2.82375636970499e-09	2.83803612550697e-06
chr2	83745141	83745560	420	18.79;20.65	0.91;1.76;1.09	19.72	1.25	NA	NA	Up	3.98	4.17772727126735e-09	5.31346665978693e-06	83745281	83745480	inf	3.9101218398535e-09	2.83803612550697e-06
chr2	83922041	83922340	300	10.57;6.88	1.82;0.59;0.00	8.73	0.80	NA	NA	Up	3.44	1.02378718987376e-05	0.00132092004830196	83922081	83922280	5.38	1.22862378882459e-06	0.000189840941954445
chr2	84535561	84535780	220	11.75;12.39	2.73;3.52;1.09	12.07	2.45	NA	NA	Up	2.30	5.50922216336647e-05	0.00486888169758427	84535561	84535760	2.30	5.50922216336647e-05	0.00441954634938251
chr2	84880501	84880780	280	8.22;15.14	1.82;2.35;3.27	11.68	2.48	NA	NA	Up	2.24	8.77279934183249e-05	0.00680321476663407	84880521	84880720	2.35	1.48950899043919e-05	0.00154416572894244
chr2	86099841	86100320	480	29.36;26.15	0.00;0.59;3.27	27.76	1.29	NA	NA	Up	4.43	4.36860446015138e-09	5.31346665978693e-06	86099961	86100160	4.73	3.46575641406365e-09	2.83803612550697e-06
chr2	86429121	86429400	280	8.22;9.64	0.00;0.59;3.27	8.93	1.29	NA	NA	Up	2.80	1.43627496661717e-05	0.00171473044984647	86429121	86429320	2.57	4.49256005692071e-05	0.00386013047166831
chr2	86477121	86477580	460	35.24;27.53	2.73;1.17;4.36	31.38	2.75	NA	NA	Up	3.51	2.30642644814479e-08	9.88162549174265e-06	86477221	86477420	3.82	2.98802261367659e-09	2.83803612550697e-06
chr2	86992541	86992740	200	7.05;5.51	0.00;0.59;2.18	6.28	0.92	NA	NA	Up	2.77	8.44715724600395e-05	0.00660323632746257	86992541	86992740	2.77	8.44715724600395e-05	0.00617401522221992
chr2	88914601	88914920	320	9.40;8.26	0.00;0.59;3.27	8.83	1.29	NA	NA	Up	2.78	1.43604105180171e-05	0.00171473044984647	88914641	88914840	3.60	4.5863896615953e-07	7.9913036419595e-05
chr2	89028501	89028700	200	7.05;2.75	0.00;0.00;0.00	4.90	0.00	NA	NA	Up	inf	5.40321669319253e-05	0.00480845607688322	89028501	89028700	inf	5.40321669319253e-05	0.00436601583883218
chr2	89064681	89065020	340	8.22;8.26	0.00;0.00;1.09	8.24	0.36	NA	NA	Up	4.50	1.2323546789539e-06	0.000221690341234266	89064801	89065000	4.50	1.2323546789539e-06	0.000189840941954445
chr2	89394541	89394900	360	16.44;11.01	4.55;2.93;2.18	13.73	3.22	NA	NA	Up	2.09	3.05085157162957e-05	0.00315472028553062	89394561	89394760	2.55	6.20514120244795e-06	0.000745362822344429
chr2	89444801	89445180	380	16.44;17.90	4.55;2.35;3.27	17.17	3.39	NA	NA	Up	2.34	1.42911274335058e-07	3.59430256791308e-05	89444841	89445040	2.31	2.78062951796082e-07	5.18915489346931e-05
chr2	89989521	89989740	220	8.22;4.13	0.00;0.00;2.18	6.18	0.73	NA	NA	Up	3.09	9.06646975804703e-05	0.00699933490999788	89989521	89989720	3.09	9.06646975804703e-05	0.0065776677984047
chr2	90108321	90108520	200	25.84;31.66	10.01;12.91;11.99	28.75	11.64	NA	NA	Up	1.30	5.17976814631258e-05	0.00472473847854213	90108321	90108520	1.30	5.17976814631258e-05	0.00427977092570233
chr2	90143981	90144380	400	19.97;20.65	3.64;3.52;3.27	20.31	3.48	NA	NA	Up	2.55	1.25662705975301e-08	6.69589182273933e-06	90144101	90144300	2.58	8.19694295411142e-09	3.11349481532083e-06
chr2	90254761	90255100	340	9.40;9.64	2.73;0.59;2.18	9.52	1.83	NA	NA	Up	2.38	5.35148753913743e-05	0.00480820182542082	90254861	90255060	3.57	1.46358060603209e-06	0.000217639975160021
chr2	90485381	90485580	200	8.22;6.88	0.91;0.59;2.18	7.55	1.23	NA	NA	Up	2.62	4.49226883509685e-05	0.00428189077566941	90485381	90485580	2.62	4.49226883509685e-05	0.00386013047166831
chr2	91759761	91760180	420	41.11;37.17	8.19;6.46;6.54	39.14	7.06	NA	NA	Up	2.47	2.97352399904503e-09	5.31346665978693e-06	91759881	91760080	3.36	1.3159181034535e-09	2.83803612550697e-06
chr2	91799301	91799700	400	54.03;42.67	10.01;15.26;21.80	48.35	15.69	NA	NA	Up	1.62	2.06001615221884e-08	9.14459838033671e-06	91799361	91799560	1.63	2.04612432220096e-08	5.78897644399208e-06
chr2	91815141	91815400	260	207.89;210.61	160.21;129.70;142.78	209.25	144.23	NA	NA	Up	0.54	0.000136385719478617	0.010200305218072	91815201	91815400	0.57	5.68516437261054e-06	0.000692533191037489
chr2	92168281	92168500	220	5.87;6.88	1.82;0.00;0.00	6.38	0.61	NA	NA	Up	3.39	6.52996226986024e-05	0.00553168596158744	92168281	92168480	3.39	6.52996226986024e-05	0.0050362827204227
chr2	95401341	95401720	380	10.57;11.01	0.91;0.59;0.00	10.79	0.50	NA	NA	Up	4.43	2.77141529104741e-08	1.11950597920678e-05	95401501	95401700	inf	6.49906249409521e-07	0.000107347329736767
chr2	95523101	95523380	280	10.57;2.75	0.91;0.00;0.00	6.66	0.30	NA	NA	Up	4.46	1.25876891163772e-05	0.00154720420860335	95523161	95523360	4.46	1.25876891163772e-05	0.0013386026942095
chr2	95663781	95664160	380	14.09;12.39	0.91;1.17;2.18	13.24	1.42	NA	NA	Up	3.22	2.3491280408498e-08	1.00209273514274e-05	95663921	95664120	3.97	4.07934688884551e-08	9.96016755595234e-06
chr2	95979421	95979620	200	7.05;5.51	1.82;0.59;0.00	6.28	0.80	NA	NA	Up	2.97	8.44698887120138e-05	0.00660323632746257	95979421	95979620	2.97	8.44698887120138e-05	0.00617401522221992
chr2	95989701	95989900	200	8.22;9.64	0.91;1.17;3.27	8.93	1.78	NA	NA	Up	2.32	3.74406798634554e-05	0.00370306903795717	95989701	95989900	2.32	3.74406798634554e-05	0.0033252944979046
chr2	96012501	96012820	320	9.40;13.77	1.82;0.00;3.27	11.58	1.70	NA	NA	Up	2.77	3.98843884972538e-07	8.49082868572852e-05	96012601	96012800	4.66	4.01372216440712e-06	0.000528404818645877
chr2	96192001	96192440	440	36.41;27.53	6.37;12.32;7.63	31.97	8.78	NA	NA	Up	1.87	3.60841173002295e-08	1.36544262679333e-05	96192221	96192420	2.15	3.68530794216381e-07	6.69254753137898e-05
chr2	96779221	96779440	220	32.89;39.92	17.30;18.78;10.90	36.40	15.66	NA	NA	Up	1.22	8.89880839857629e-05	0.00688765623356989	96779241	96779440	1.33	1.72934692267517e-05	0.00173665208925329
chr2	96782681	96783040	360	109.23;94.98	42.78;35.80;61.04	102.11	46.54	NA	NA	Up	1.13	2.26832933928696e-06	0.000371448217772808	96782701	96782900	1.45	9.38195785636137e-07	0.000148756687558067
chr2	96785001	96785380	380	14.09;9.64	2.73;1.17;0.00	11.87	1.30	NA	NA	Up	3.19	7.54897439363883e-07	0.00014525251802919	96785061	96785260	inf	1.52772774312303e-08	4.69865978137323e-06
chr2	96807941	96808320	380	32.89;41.30	12.74;14.08;14.17	37.09	13.67	NA	NA	Up	1.44	1.3702328579574e-06	0.000241710617075486	96808061	96808260	1.82	5.69458166388617e-09	2.83803612550697e-06
chr2	97136201	97136820	620	70.47;71.58	1.82;1.76;2.18	71.03	1.92	NA	NA	Up	5.21	5.99096263059573e-08	1.92357220054037e-05	97136481	97136680	5.95	1.30334218636893e-09	2.83803612550697e-06
chr2	97193261	97193740	480	37.59;34.41	0.91;1.17;1.09	36.00	1.06	NA	NA	Up	5.09	2.12906155620216e-09	5.31346665978693e-06	97193421	97193620	5.77	3.10765858623646e-09	2.83803612550697e-06
chr2	97269801	97270240	440	42.28;48.18	10.01;8.80;11.99	45.23	10.27	NA	NA	Up	2.14	6.44207119727617e-09	5.34946367652056e-06	97270021	97270220	2.64	2.73179036023744e-09	2.83803612550697e-06
chr2	97361301	97361700	400	9.40;22.03	2.73;0.59;2.18	15.71	1.83	NA	NA	Up	3.10	6.28349350504854e-08	1.97261836980855e-05	97361381	97361580	inf	1.23167892131787e-08	3.99896811584615e-06
chr2	98773961	98774380	420	21.14;24.78	1.82;3.52;1.09	22.96	2.14	NA	NA	Up	3.42	4.00080237106766e-09	5.31346665978693e-06	98774001	98774200	6.15	5.55431289341314e-09	2.83803612550697e-06
chr2	98912161	98912580	420	31.71;17.90	2.73;2.93;6.54	24.80	4.07	NA	NA	Up	2.61	1.0410958600253e-07	2.81614415227562e-05	98912341	98912540	2.66	3.58111558996704e-08	8.93666400721945e-06
chr2	98928221	98928580	360	54.03;55.06	18.21;24.06;18.53	54.55	20.27	NA	NA	Up	1.43	4.38642178153374e-08	1.55327915398995e-05	98928241	98928440	1.62	2.0029613620814e-08	5.69076035896689e-06
chr2	99266161	99266360	200	0.00;1.38	10.92;10.56;8.72	0.69	10.07	NA	NA	Down	-3.87	3.10516351104521e-05	0.00320372399910416	99266161	99266360	-3.87	3.10516351104521e-05	0.00286613961768137
chr2	99438861	99439740	880	45.81;56.44	2.73;1.76;6.54	51.12	3.68	NA	NA	Up	3.80	3.18393270682789e-07	6.94435125328317e-05	99439361	99439560	4.10	3.1819817485622e-09	2.83803612550697e-06
chr2	99487201	99487620	420	23.49;15.14	3.64;1.17;4.36	19.32	3.06	NA	NA	Up	2.66	6.66189299557825e-08	2.05032708717869e-05	99487301	99487500	3.02	1.06576210875962e-08	3.615779069129e-06
chr2	99497101	99497560	460	29.36;19.27	0.91;0.59;7.63	24.32	3.04	NA	NA	Up	3.00	8.09726721383069e-08	2.35494167118614e-05	99497321	99497520	4.56	5.65998724239069e-09	2.83803612550697e-06
chr2	99701881	99702100	220	8.22;2.75	22.76;18.19;23.98	5.49	21.64	NA	NA	Down	-1.98	4.47289558407113e-05	0.00428189077566941	99701881	99702080	-2.24	1.89073809629618e-05	0.00186413454808217
chr2	99832361	99832700	340	8.22;11.01	0.00;1.76;2.18	9.62	1.31	NA	NA	Up	2.87	4.85269453179608e-06	0.000701312717602324	99832461	99832660	3.10	2.71427743747421e-06	0.000377126760485139
chr2	99862121	99862420	300	11.75;9.64	1.82;0.59;1.09	10.69	1.17	NA	NA	Up	3.20	8.87730051230882e-07	0.000166402177197336	99862161	99862360	3.10	4.82284151909908e-07	8.30828972294852e-05
chr2	99953801	99954040	240	12.92;13.77	0.91;4.69;3.27	13.34	2.96	NA	NA	Up	2.17	2.29066640113661e-05	0.0025100697930592	99953801	99954000	2.11	6.34581946560042e-05	0.00498540189586178
chr2	100059341	100059620	280	11.75;8.26	0.00;1.17;4.36	10.00	1.84	NA	NA	Up	2.44	1.22429119516261e-05	0.00151242297733481	100059341	100059540	2.65	9.18546404910074e-06	0.00105174968225428
chr2	100170781	100170980	200	42.28;42.67	16.39;11.15;25.07	42.48	17.53	NA	NA	Up	1.28	6.37264398162594e-05	0.00548691731605245	100170781	100170980	1.28	6.37264398162594e-05	0.00500266473922504
chr2	100206921	100207340	420	43.46;38.54	16.39;12.91;22.89	41.00	17.40	NA	NA	Up	1.24	2.93061227237269e-06	0.000460360294219603	100207041	100207240	1.28	6.90132058522883e-06	0.000818266000532836
chr2	100436201	100436420	220	10.57;13.77	0.91;2.93;4.36	12.17	2.73	NA	NA	Up	2.15	5.51073957665309e-05	0.00486888169758427	100436201	100436400	2.45	1.85964091889848e-05	0.00183571881109775
chr2	100663461	100663860	400	11.75;15.14	0.91;0.00;2.18	13.44	1.03	NA	NA	Up	3.71	2.16677046581546e-08	9.4955174844333e-06	100663541	100663740	4.00	2.86951620844935e-08	7.49577634752766e-06
chr2	100877461	100877840	380	49.33;55.06	8.19;11.15;23.98	52.20	14.44	NA	NA	Up	1.85	2.50540043450448e-08	1.045447849521e-05	100877521	100877720	2.14	8.36358588520338e-10	2.83803612550697e-06
chr2	101099261	101099520	260	39.93;27.53	18.21;14.67;17.44	33.73	16.77	NA	NA	Up	1.01	0.000214657312230079	0.0157397666914745	101099321	101099520	1.20	2.32942270306179e-05	0.00224563197612829
chr2	101258981	101259280	300	11.75;9.64	4.55;1.76;1.09	10.69	2.47	NA	NA	Up	2.12	0.000140081298686172	0.0104666171135818	101259061	101259260	2.70	2.37476461914916e-05	0.00227716369148008
chr2	101435001	101435200	200	32.89;33.04	10.92;14.67;10.90	32.96	12.16	NA	NA	Up	1.44	4.7375482949322e-06	0.000690927581112483	101435001	101435200	1.44	4.7375482949322e-06	0.00060182606047128
chr2	101535721	101536200	480	64.60;52.31	14.56;10.56;13.08	58.45	12.74	NA	NA	Up	2.20	5.08446998041789e-08	1.71542672537885e-05	101535821	101536020	2.31	2.10432644421926e-09	2.83803612550697e-06
chr2	102090521	102090820	300	7.05;6.88	0.00;0.00;1.09	6.97	0.36	NA	NA	Up	4.26	1.20738583559553e-05	0.00150197285086842	102090601	102090800	inf	4.88760191957754e-06	0.000606480514490076
chr2	102314061	102314280	220	10.57;5.51	0.00;0.59;2.18	8.04	0.92	NA	NA	Up	3.12	8.77250341527605e-06	0.00116075038029083	102314061	102314260	3.12	8.77250341527605e-06	0.00101337698929051
chr2	102342321	102342700	380	28.19;31.66	10.92;10.56;6.54	29.92	9.34	NA	NA	Up	1.68	5.93907702949728e-07	0.00011806908791066	102342481	102342680	2.49	7.75954870335958e-07	0.000125558638410942
chr2	102392681	102392960	280	24.67;12.39	6.37;8.80;3.27	18.53	6.15	NA	NA	Up	1.59	0.000225365587208592	0.0164966765151852	102392761	102392960	1.69	6.30676026058829e-05	0.0049604806304912
chr2	102804381	102804580	200	5.87;6.88	0.91;0.00;0.00	6.38	0.30	NA	NA	Up	4.39	3.63341079929689e-05	0.0036346546048054	102804381	102804580	4.39	3.63341079929689e-05	0.00326395690488524
chr2	102851541	102851880	340	22.32;13.77	3.64;3.52;7.63	18.04	4.93	NA	NA	Up	1.87	2.99676408440783e-06	0.000469356680855339	102851581	102851780	2.08	2.13267454057956e-06	0.000305233395107746
chr2	102862241	102862620	380	23.49;20.65	1.82;5.28;4.36	22.07	3.82	NA	NA	Up	2.53	4.16733485683058e-09	5.31346665978693e-06	102862301	102862500	2.35	7.52938134491248e-08	1.66075081837985e-05
chr2	103027441	103027820	380	9.40;13.77	2.73;1.17;1.09	11.58	1.66	NA	NA	Up	2.80	4.99268803022151e-06	0.000715477122332488	103027521	103027720	3.45	2.37922612633645e-07	4.52752973554757e-05
chr2	103214301	103214600	300	9.40;11.01	1.82;3.52;1.09	10.20	2.14	NA	NA	Up	2.25	0.000310270450787309	0.0225852290657048	103214321	103214520	2.81	4.85206657107452e-06	0.000606480514490076
chr2	103775501	103775900	400	25.84;13.77	2.73;2.93;1.09	19.80	2.25	NA	NA	Up	3.14	5.70298274834217e-08	1.86850471862614e-05	103775541	103775740	3.40	3.97845931871944e-08	9.78955627603109e-06
chr2	103901221	103901600	380	12.92;15.14	1.82;2.35;1.09	14.03	1.75	NA	NA	Up	3.00	1.02712427219815e-07	2.79535557871283e-05	103901281	103901480	3.29	2.39254973920587e-08	6.53516704821536e-06
chr2	103905561	103905900	340	14.09;9.64	0.91;1.17;5.45	11.87	2.51	NA	NA	Up	2.24	1.94189226228079e-05	0.0021747135735422	103905701	103905900	2.75	1.57011695185853e-06	0.000230860899688006
chr2	103909061	103909380	320	14.09;11.01	1.82;2.35;3.27	12.55	2.48	NA	NA	Up	2.34	4.50433104030888e-06	0.00066069843105404	103909121	103909320	2.90	1.78466371910924e-07	3.51602851568336e-05
chr2	104075861	104076140	280	10.57;11.01	0.91;2.35;1.09	10.79	1.45	NA	NA	Up	2.90	2.63386037308076e-06	0.000423465645756777	104075881	104076080	3.35	8.87621043223231e-07	0.000141637674101215
chr2	104172741	104172940	200	7.05;5.51	0.00;0.59;0.00	6.28	0.20	NA	NA	Up	5.00	3.63309282956839e-05	0.0036346546048054	104172741	104172940	5.00	3.63309282956839e-05	0.00326395690488524
chr2	104211461	104211660	200	5.87;6.88	0.91;0.59;1.09	6.38	0.86	NA	NA	Up	2.89	8.44722416186339e-05	0.00660323632746257	104211461	104211660	2.89	8.44722416186339e-05	0.00617401522221992
chr2	104575641	104575960	320	27.01;20.65	10.92;2.93;10.90	23.83	8.25	NA	NA	Up	1.53	2.70055837147952e-05	0.00285931046459799	104575661	104575860	1.64	6.41559018659133e-06	0.000767665356451749
chr2	105064341	105064600	260	7.05;6.88	0.91;0.59;1.09	6.97	0.86	NA	NA	Up	3.01	0.000143610393122606	0.0106411236238698	105064341	105064540	2.89	8.44722416186339e-05	0.00617401522221992
chr2	105420701	105420900	200	7.05;15.14	1.82;1.76;4.36	11.09	2.65	NA	NA	Up	2.07	6.04905554019652e-05	0.00525935598046941	105420701	105420900	2.07	6.04905554019652e-05	0.00478670348555114
chr2	105459321	105459980	660	78.69;86.72	3.64;4.69;5.45	82.71	4.60	NA	NA	Up	4.17	1.50507417571901e-07	3.74861944249589e-05	105459641	105459840	4.15	1.35002912302182e-09	2.83803612550697e-06
chr2	105461121	105461400	280	8.22;2.75	0.00;0.00;0.00	5.49	0.00	NA	NA	Up	inf	1.62696301110744e-05	0.001884271500523	105461201	105461400	inf	1.62696301110744e-05	0.00164320337600415
chr2	105735441	105735920	480	68.12;68.83	10.92;11.15;17.44	68.48	13.17	NA	NA	Up	2.38	9.37476707042649e-09	5.85681075518962e-06	105735641	105735840	2.73	3.01342298910394e-09	2.83803612550697e-06
chr2	105781901	105782220	320	7.05;20.65	4.55;1.76;2.18	13.85	2.83	NA	NA	Up	2.29	5.98067533160578e-06	0.00083964887071928	105781961	105782160	2.68	1.11679918212717e-06	0.00017421582435149
chr2	106193221	106193600	380	19.97;12.39	6.37;0.59;3.27	16.18	3.41	NA	NA	Up	2.25	9.49795988110432e-07	0.000176333285803402	106193281	106193480	2.92	8.09482256322616e-08	1.77284705010447e-05
chr2	106365061	106365400	340	8.22;17.90	1.82;1.76;4.36	13.06	2.65	NA	NA	Up	2.30	5.66315203751337e-06	0.000802216471824224	106365141	106365340	2.51	3.34909324385244e-06	0.000450345014117484
chr2	106493381	106493580	200	7.05;5.51	0.91;1.17;0.00	6.28	0.69	NA	NA	Up	3.18	8.44686224478636e-05	0.00660323632746257	106493381	106493580	3.18	8.44686224478636e-05	0.00617401522221992
chr2	106701801	106702160	360	37.59;33.04	12.74;13.50;15.26	35.31	13.83	NA	NA	Up	1.35	3.66445686757589e-06	0.000559210310215044	106701901	106702100	1.55	8.6613094848231e-07	0.000138948902744034
chr2	106715161	106715380	220	5.87;6.88	0.00;1.17;1.09	6.38	0.75	NA	NA	Up	3.08	8.44705897519071e-05	0.00660323632746257	106715161	106715360	3.08	8.44705897519071e-05	0.00617401522221992
chr2	107484681	107484880	200	11.75;13.77	3.64;2.93;2.18	12.76	2.92	NA	NA	Up	2.13	5.62704729033959e-05	0.00494650725239796	107484681	107484880	2.13	5.62704729033959e-05	0.00449462691333593
chr2	108265601	108265820	220	4.70;8.26	0.91;0.00;0.00	6.48	0.30	NA	NA	Up	4.42	4.16302794479021e-05	0.00404890860886942	108265601	108265800	4.42	4.16302794479021e-05	0.00364094322625845
chr2	108355021	108355220	200	7.05;2.75	0.00;0.00;0.00	4.90	0.00	NA	NA	Up	inf	5.40321669319253e-05	0.00480845607688322	108355021	108355220	inf	5.40321669319253e-05	0.00436601583883218
chr2	108450101	108450480	380	11.75;15.14	0.00;2.35;2.18	13.44	1.51	NA	NA	Up	3.16	2.95270213202027e-07	6.53753282519608e-05	108450161	108450360	3.82	1.60208060053404e-08	4.8607753050563e-06
chr2	108651441	108651640	200	16.44;15.14	5.46;2.93;7.63	15.79	5.34	NA	NA	Up	1.56	7.45110176754915e-05	0.00611204652559262	108651441	108651640	1.56	7.45110176754915e-05	0.00564744229716446
chr2	109091241	109091440	200	5.87;6.88	0.00;0.00;2.18	6.38	0.73	NA	NA	Up	3.13	6.53026544333229e-05	0.00553168596158744	109091241	109091440	3.13	6.53026544333229e-05	0.0050362827204227
